Tweet,Avg,Sentiment
Why the iPad is anything but doomed $AAPL #aapl,2.0,Positive
Why you dying so fast phone? Fuck you @apple,-2.0,Negative
Will #Apple Inc.'s Profit Margin Continue Upward? | The Motley Fool #aapl ,0.0,Neutral
Will #Apple Pay Consumers $1 Billion For Deleting Their Music?: Apple Inc. (NASDAQ: #AAPL) is currently embroi... ,0.0,Neutral
Will #Apple and #Facebook Crush #Google? | The Motley Fool #aapl #fb #goog ,0.0,Neutral
Will @apple be growing its services areas? @barclayswealth thinks it...,0.0,Neutral
Will Apple Inc.'s Profit Margin Continue Upward? #AAPL,0.0,Neutral
Will Apple Inc.'s Profit Margin Continue Upward? $AAPL #aapl,0.0,Neutral
Will Apple Pay Consumers $1 Billion For Deleting Their Music? #AAPL,0.0,Neutral
Will I become immune to bugs like @apple? @WomenOfHistory: You become like the 5 people you spend most of your time with. #choosewisely,0.0,Neutral
Will the iPhone 6 Plus Shortage Hurt Apple This Christmas? $AAPL #aapl,0.0,Neutral
Woah. Woke up to 20+ @apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail),-2.0,Negative
Worst thing I ever did was update the software on my computer. This update is trash @apple,-2.0,Negative
Worth reading: #design comparison of @Google and @Apple's map apps: #UX,0.0,Neutral
Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,0.0,Neutral
Wow @Uber's $40B+ valuation would rank it No. 11 in Silicon Valley behind the likes of @Apple @Google @facebook ,0.0,Neutral
Wow @apple I have only family guy and Simpsons Yet I can't dowmload the old update I really need 2 GB to update Can't wait,-2.0,Negative
Wow. Yall needa step it up @Apple RT @heynyla: Music and snapchat at the same damn time. Thank you #Note4.0,-2.0,Negative
Wtf @apple y'all shit be cheap. ,-2.0,Negative
Wtf.. My phone is in do not disturb and I'm still getting notifications.. Fix this shit @Applebees @apple,-2.0,Negative
Wut? @apple can I have my money back? kthx ,-2.0,Negative
Y'all petty as hell @Apple...,-2.0,Negative
YES I LOVE WHEN NONE OF MY STUFF WORKS THANK YOU @APPLE,-2.0,Negative
YES. RT @garrett_wollman: No @Apple don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE.,-2.0,Negative
YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3% @apple WE ARE GONNA SCRAP RIGHT NOW,-2.0,Negative
YO YOU AINT SHIT @apple,-2.0,Negative
Yall need to fix this flicker/flash when I swipe up to close apps @Apple,-2.0,Negative
Yall some hoes BRUH @apple ,-2.0,Negative
Yay @Apple customer support was super nice and helpful and now my iMessages is verified.,2.0,Positive
Yeah 1 thing I'm inspired by is Apple of course. So Apple++. Here is TV ad from 2002: @apple #tvad,2.0,Positive
Yeah I'll definitely be going to the @apple store after finals. Damn MBP Graphics card failing again this is bullshit for a $2500 computer,-2.0,Negative
Yeeaaayyy....awesome OS X Yosemite 10.10.1 roccckkkssss m/ @satan_oppa @apple,2.0,Positive
Yes @apple now is a perfect time to lock my screen and install a software update without asking. #not,-2.0,Negative
Yesh. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple ,0.0,Neutral
Yo @Apple fix your shitty iMessage,-2.0,Negative
Yo @Apple wtf is wrong with you people? Make it easier to delete contacts already gosh damn it!!!,-2.0,Negative
Yo @apple I didn't need a subject line for my text &amp; iMessages folk.,0.0,Neutral
Yo! @apple this auto correct shit gotta stop!!! changing my shit right when i send it,-2.0,Negative
Yosemite is dope except for that one glitch that moves the message window all over the place. @apple,0.0,Neutral
You can finally get your #iPhone6 or iPhone 6 #Plus from #Apple within a week via @BGR #aapl ,0.0,Neutral
You didn't imagine it. When #iPod users synced with #iTunes @Apple #deleted any #songs bought elsewhere: ,0.0,Neutral
You gotta be kidding me @apple ,-2.0,Negative
You need to send me my IPhone before I cancel @tmobile @apple,-2.0,Negative
You pieces of shit @apple! God damnit man!,-2.0,Negative
You should be able to leave FaceTime video messages @apple,-2.0,Negative
You'd think safari would work well since it's an apple product but no it's been freezing constantly. Such crap products @apple,-2.0,Negative
You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store! ,0.0,Neutral
You'll Be Able To Learn How To Code For Free Next Week At Your Nearest Apple Store #coders #technology @apple,0.0,Neutral
You'll be back in my life soon @apple,2.0,Positive
You're probably reading this on an iPhone built by the largest company around #AAPL They broke more records #impress,2.0,Positive
YouTube Apple TV App Updated With Streamlined Interface Video Advertisements #AAPL,0.0,Neutral
YouTube on Apple TV just got a whole lot better: @YouTube @apple #youtube via @mashable,2.0,Positive
Your OSX built in @firefox #keylogger had been provided by @apple !!,0.0,Neutral
Your iPad game just got shut way down. Like 24K gold way down. (cc: @Apple),-2.0,Negative
Your stupid as shit upgrade has ruined the god damned IDE @apple,-2.0,Negative
Your telling me there's no Santa Claus emoji? @Apple,-2.0,Negative
Zoonova What-If analysis #AAPL #LNKD #FB #GOOGL #TSLA Stocks Options Bonds FRN MM. % -10 bps Vol 20% Nasdaq 4500 ,0.0,Neutral
a split in The Valley on user data? @Apple says 'totally.' @facebook &amp; @google say 'like whatever!' #titianfight ,0.0,Neutral
about to write a huge fuck you to @apple for not letting me make reservations to get my laptop fixed,-2.0,Negative
another fucking software update? really? @apple,-2.0,Negative
are u #android or #ios? $aapl #samsung #aapl #ApplePay #apple #GoodMore#GivingTuesday#StonerSports#3YearsOf5SOS#FlashvsArrow#stocks,0.0,Neutral
aye shoot me a space grey 64gb iPhone 6 right quick @Apple @Verizon,0.0,Neutral
ayo @Apple I think u should create a 'video message' option so when @CarlaBarlaCakes doesn't answer my facetime I can leave her a VIDEO MAIL,0.0,Neutral
bought new @apple earpodstm,2.0,Positive
but when is @apple gonna let me italicize,0.0,Neutral
can we get a touch screen macbook @apple,0.0,Neutral
cocky ass apple. i was talking bout da fruit. fuck you. @apple ,-2.0,Negative
contact @Apple RT @mrstiffanyanne anybody that sold an iPhone before? i have questions &amp; can't find them on Google!!!,0.0,Neutral
cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning,2.0,Positive
dang this phone fuckin sucks. fuck you @apple!!! piece of shit iPhone man. y'all disappoint me.,-2.0,Negative
dear @Apple get your shit together,-2.0,Negative
dear @apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank,2.0,Positive
dear @apple why oh why do I have to baby sit copying files in the POS Finder? it's not like copying files is hard. oh wait it's you.,-2.0,Negative
dear @apple now it's MY fault that your POS Macbook airquotes PRO does not have fast ports. drop the PRO in the future. #toycomputer,-2.0,Negative
feel so lost with out my phone :( @apple iPhone 5 chargers are horrendous! #brokenchargerprobs,-2.0,Negative
fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you @apple,-2.0,Negative
fuck type of shit is this @Apple @autocorrect @Siri ,-2.0,Negative
fuck u @apple ur chargers are made like shit,-2.0,Negative
fuck u @apple,-2.0,Negative
fuck you @apple @iphone,-2.0,Negative
fuck you @apple,-2.0,Negative
fuck you for BREAKING MY MUSIC @apple,-2.0,Negative
fuck you fuck you so much i hate you @apple,-2.0,Negative
fuck you too @apple,-2.0,Negative
fucking @apple are memer FAGGOTS ,-2.0,Negative
fucking faggots @apple,-2.0,Negative
fully explains our airplay trouble @inbot. @Apple: fix your shit.,-2.0,Negative
fun..fun nights..Post birthday celebration of rfrancoben and @apple. ,2.0,Positive
god dammit fuck you @apple,-2.0,Negative
got some stuff @apple store &amp; @macys for men #FashionShowMakl,2.0,Positive
had android chargers for years &amp; they're still top tier. please keep up @Apple.,-2.0,Negative
had soo many iPhones and never had a problem smashed 2 screens in 3 months with this 6 @apple u can suck my balls,-2.0,Negative
hahahaha @Apple Australia loses fight to have 'App Store' trademarked via @itnews_au,0.0,Neutral
help on using your #Apple #iPhone6 &amp; #iPhone6Plus ? #checkitout@applenws @apple ,0.0,Neutral
hey @apple can I catch a fucking maverick of a wave on an iPhone?didn't think so. #SurfsUpSamsung,-2.0,Negative
hey @apple could you add an option in mail to 'unsubscribe' next to the delete/archive option after swiping an email?,0.0,Neutral
hey @apple fuck you just let me change stores,-2.0,Negative
hey @apple fuck you,-2.0,Negative
hey @apple is it normal for my laptop charger to be soldering itself to my skin? Thanks! - J,-2.0,Negative
hey @apple my 5s keeps glitching :/,-2.0,Negative
hey @apple why is my phone dying when it's on the charger ur stuff sucks,-2.0,Negative
hey @apple why won't you let me facetime claire stop being rude,-2.0,Negative
honestly fuuuuccckkkk you @apple ,-2.0,Negative
hopefully before my bday RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple I believe second or third my dear,0.0,Neutral
how can my phone die while plugged in wtf @apple,-2.0,Negative
how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games,-2.0,Negative
how is 41 degrees nice weather @apple ,-2.0,Negative
i for India: Apple plans big push with 500 stores $AAPL #aapl,2.0,Positive
i get the storage almost full notification literally every 5 minutes chill @apple,-2.0,Negative
i need new emojis preferably some brown people an shxt like that @apple,0.0,Neutral
i need to take that ride/drive to the FL Mall today so i can schedule an appt. at @Apple for my mac daddy,0.0,Neutral
i went from @Samsungtweets to @apple #overnight #whathappened,0.0,Neutral
iCloud Drive quirk: delete a folder with stuff...it reappears with same stuff. #icloud @apple,-2.0,Negative
iMessage isn't working thanks @apple,-2.0,Negative
iOS 8.1 has fucked my battery life on my iPhone 6. Really starting to wonder if @apple has any quality control anymore. Wish I was on 8.01.0,-2.0,Negative
iPad Air 2 NEW TV Ad: Change. Promoting graphic design apps. Video. @apple @tim_cook ,0.0,Neutral
iPad Mini First Time Startup!: via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,0.0,Neutral
iPad Mini Unboxing!: via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,0.0,Neutral
iPads are Changing the Way Children Learn in the Classroom #Education #Tech @Apple @BoyneCityPS,0.0,Neutral
iPhon6 rivals by Samsung LG HTC suffering delays in Qualcomm's 64-bit Snapdragon answer to Apple's A8 $AAPL #aapl,0.0,Neutral
iPhone 6 6 Plus Availability And Wait Time Update $AAPL #aapl,0.0,Neutral
iPhone 6 And 6 Plus Sales Are Growing Steadily Worldwide $AAPL #aapl,0.0,Neutral
iPhone 6 Plus Captures 41% 'Phablet' Sales in the U.S. $AAPL #aapl,0.0,Neutral
iPhone 6 Plus Makes Up 41% of Large Phone Sales as iPhone 6 Leads iOS Devices [iOS Blog] #AAPL,0.0,Neutral
iPhone 6 Shipping Times Drop to 3-5 Days $AAPL #aapl,0.0,Neutral
iPhone 6 and 6 Plus Shipping Times Improve to 3 to 5 Days for Many Models #AAPL,0.0,Neutral
iPhone 6 makes iOS a success in the UK but Android fights back in Japan $AAPL #aapl,0.0,Neutral
iPhone 7 Release Date With Top 10 Most Needed Features $AAPL #aapl,0.0,Neutral
iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet #AAPL,-2.0,Negative
iPhone battery life takes the piss sort it out @apple iphone #iphone #apple ,-2.0,Negative
iPhone chargers can suck my ass @apple #disappointed,-2.0,Negative
iPhone6 fell 2 ft. Screen shattered like it was blown up. @apple wants an additional $109 to fix it. Maybe make a product that lasts?,-2.0,Negative
iPhones Of The Future Could Save Themselves When You Drop Them #aapl #smhq,0.0,Neutral
iPhones are mad sensitive bro if it's too cold it dies even with a lot of battery left. If it's too hot it shuts down as well SMFH @Apple,-2.0,Negative
iPod Lawsuit Loses Last Plaintiff as Judge Discusses Halt Amid Search for Replacements #AAPL,-2.0,Negative
iPod replaced. If I never have to set foot in an @apple store again the world will be a better place.,-2.0,Negative
iTunes is pissing me tf off @apple,-2.0,Negative
if I tweet about NANDOS my phone puts it in caps I like the iPhone six it knows my favourite restaurant. good phone GG @apple,2.0,Positive
if i buy a 16 gb phone i should have 16 GB'S TO USE @apple,-2.0,Negative
if i fail poli sci because of this fucking laptop i'm suing @apple,-2.0,Negative
if my phone dies mid tweet I will SUE you @apple,-2.0,Negative
im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple,-2.0,Negative
it's not even programs i use @apple ,0.0,Neutral
itunes is awful &amp; is ruining my life fix your shit @apple,-2.0,Negative
ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck,-2.0,Negative
jdelaneyxo beta testing the newest @Apple product... The #iSee ,0.0,Neutral
just need @apple to come out with a charger cord that keep a charge &amp; don't fall apart ,-2.0,Negative
last month ip cable this month earpiece give me a break @apple,-2.0,Negative
macbook love today @apple,2.0,Positive
media reports say that @Apple is hiring pros from the fashion and retail industry - #wearabletechnology is fashion ,0.0,Neutral
more* fuck you @iphone @apple,-2.0,Negative
morning or should I say evening now that @apple replaced my crimped cord! ,-2.0,Negative
my @apple badge finally works at my work site just tore the guest sticker badge into many many pieces ... feel like a new man!,2.0,Positive
my alarm was set the ringer was on and it just refused to work fuck u @apple,-2.0,Negative
my calls wit amanda keep ending @apple fix urself,-2.0,Negative
my computer sux @apple fix it,-2.0,Negative
my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! @Apple,-2.0,Negative
my dad called now my musics arent playing jesus christ @apple problematic,-2.0,Negative
my evolution on Apple products! @Apple ,0.0,Neutral
my iPhone is fucked. Thanks @apple and @EE what great help you were. Where can i get a new iPhone from?,-2.0,Negative
my iphone 6 FINALLY came after almost 3 weeks don't think I'll forget this @apple,-2.0,Negative
my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple,-2.0,Negative
my laptop battery went straight from 60% to 3% @apple,-2.0,Negative
my notifications are so messed up thank u @apple,-2.0,Negative
my phone dropped and this happened?? @apple you wanna help me out ,-2.0,Negative
my phone is so slow now that i updated to ios 8 im so angry @apple fix this,-2.0,Negative
my phone keeps fucking freezing @apple,-2.0,Negative
my phone keeps restarting on its own @apple dont play me like that???,-2.0,Negative
my phone was on 19 percent and then it shut off okay @apple fuck you,-2.0,Negative
non-banks @google @apple @PayPal @Moven @Venmo #FinTech via @stevedenning Can Banks Master Disruptive Innovation? ,0.0,Neutral
okay so now the sound to my phone is messed up..I really think you're doing this on purpose @apple,-2.0,Negative
once a new @apple item comes out every other product starts tweaking,0.0,Neutral
over 1 hour on hold with @apple customer service trying to figure their messup o ,-2.0,Negative
